id,value,feed_id,created_at,lat,lon,ele
0FD70E0K8GQ22CG69P662Z2PNP,30.6,2609495,2023-09-14 10:43:10 UTC,,,
0FD70E2F5MF8RPR9QR8PP3QEKT,30.6,2609495,2023-09-14 10:43:16 UTC,,,
0FD70E4AKYCFFEKNK70X8NRDPC,30.6,2609495,2023-09-14 10:43:23 UTC,,,
0FD70E668CFHPMP7FG8NT1V9G7,30.6,2609495,2023-09-14 10:43:29 UTC,,,
0FD70E827HG7YBWFW0M0VDJK0J,30.6,2609495,2023-09-14 10:43:35 UTC,,,
0FD70E9X7M4TQ7EX53GD0K3MHM,30.6,2609495,2023-09-14 10:43:41 UTC,,,
0FD70EBS79WQGVAA4GJRTACNT0,30.6,2609495,2023-09-14 10:43:47 UTC,,,
0FD70EDMA9S44V3G9EPVSFAMNJ,30.6,2609495,2023-09-14 10:43:53 UTC,,,
0FD70EFG9HGVCMBE18NFEEBEEV,30.6,2609495,2023-09-14 10:43:59 UTC,,,
0FD70EHCGF55NPVNBVRGRNS886,30.6,2609495,2023-09-14 10:44:05 UTC,,,
0FD70EK79D53ERWJ7SD6EFJ9NZ,30.6,2609495,2023-09-14 10:44:11 UTC,,,
0FD70EN36EHMSMSR8HY1CJEM2E,30.6,2609495,2023-09-14 10:44:17 UTC,,,
0FD70EPZMZFE4NSMJ31ZC4V6YD,30.6,2609495,2023-09-14 10:44:24 UTC,,,
0FD70ERT7CJEA24W26BGMMAWMR,30.7,2609495,2023-09-14 10:44:30 UTC,,,
0FD70ETP64H47V6V1ZVG466AXC,30.7,2609495,2023-09-14 10:44:36 UTC,,,
0FD70EWH6QP6P38MXA3HNAHFBV,30.7,2609495,2023-09-14 10:44:42 UTC,,,
0FD70EYDGEFRZ0026ND2NT5G2E,30.7,2609495,2023-09-14 10:44:48 UTC,,,
0FD70F09BAF2DQG944S9NCAXH2,30.7,2609495,2023-09-14 10:44:54 UTC,,,
0FD70F24AYPP77MAN6R7S1DST2,30.7,2609495,2023-09-14 10:45:00 UTC,,,
0FD70F40CD38GTW33PS3PSG322,30.7,2609495,2023-09-14 10:45:06 UTC,,,
0FD70F5WCNRDHM1CYBY5WHT18V,30.7,2609495,2023-09-14 10:45:12 UTC,,,
0FD70F7QDSKDQD9TQJAS9YZBXN,30.7,2609495,2023-09-14 10:45:19 UTC,,,
0FD70F9KCJ2RW7A33YV9FA4NPP,30.7,2609495,2023-09-14 10:45:25 UTC,,,
0FD70FBE8Y9M7HHVQ8QSTJJPB3,30.8,2609495,2023-09-14 10:45:31 UTC,,,
0FD70FDAGTX340TP0V9S4VHRAY,30.8,2609495,2023-09-14 10:45:37 UTC,,,
0FD70FF66QXRXY9JNZ8HJGYER8,30.8,2609495,2023-09-14 10:45:43 UTC,,,
0FD70FH17H0S2WMZFH754F0KSA,30.8,2609495,2023-09-14 10:45:49 UTC,,,
0FD70FJXD3SCS7J4PFE4HZ99YF,30.8,2609495,2023-09-14 10:45:55 UTC,,,
0FD70FMS72Q863GFSYSA6C1RK7,30.8,2609495,2023-09-14 10:46:01 UTC,,,
0FD70FPNQNE77DG6G2CVAPCCKY,30.8,2609495,2023-09-14 10:46:07 UTC,,,
0FD70FRKDAVX19VABAGJ93YR76,30.8,2609495,2023-09-14 10:46:14 UTC,,,
0FD70FTB78FQV0FTFG12ZPMDKF,30.8,2609495,2023-09-14 10:46:20 UTC,,,
0FD70FW7E9W3FAMT7MKZKCHYJ8,30.9,2609495,2023-09-14 10:46:26 UTC,,,
0FD70FY3777FDYAEWZ84A5DSYZ,30.9,2609495,2023-09-14 10:46:32 UTC,,,
0FD70FZY714M9KXRGS30PF68ZM,30.8,2609495,2023-09-14 10:46:38 UTC,,,
0FD70G1TBG4R8BPSSWN4DMHK0T,30.9,2609495,2023-09-14 10:46:44 UTC,,,
0FD70G3NCB7JTAPFPD0XFZFRJV,30.8,2609495,2023-09-14 10:46:50 UTC,,,
0FD70G5HED3W5V1BBEZC91591R,30.9,2609495,2023-09-14 10:46:56 UTC,,,
0FD70G7DCYFQTTXDDXWVAHM21W,30.9,2609495,2023-09-14 10:47:02 UTC,,,
0FD70G988R6K7X3Z99DXDVSZKF,30.9,2609495,2023-09-14 10:47:08 UTC,,,
0FD70GB49RR9ENYEH887AVA0TF,30.9,2609495,2023-09-14 10:47:15 UTC,,,
0FD70GD07EK2BRSM3BW06VGPVH,30.9,2609495,2023-09-14 10:47:21 UTC,,,
0FD70GEVFBHW0RET5MYDNDEBEW,31.0,2609495,2023-09-14 10:47:27 UTC,,,
0FD70GGQ9F1RV67YH68SDAM99N,31.0,2609495,2023-09-14 10:47:33 UTC,,,
0FD70GJK7CJF4SHXKC2N59NZSF,31.1,2609495,2023-09-14 10:47:39 UTC,,,
0FD70GMED1P7DH511HBGXQH6ZQ,31.0,2609495,2023-09-14 10:47:45 UTC,,,
0FD70GPAB0F4Z5VDNMZG69W5FG,31.1,2609495,2023-09-14 10:47:51 UTC,,,
0FD70HH0EFWJB64NVCZ31DYFDB,30.9,2609495,2023-09-14 10:49:19 UTC,,,
0FD70HJWD33Q6HBJVJN8V80KS3,30.9,2609495,2023-09-14 10:49:25 UTC,,,
0FD70HMQG96GKGTKTXSHQ8AT2R,30.8,2609495,2023-09-14 10:49:31 UTC,,,
0FD70HPKDXZG00G8B5EQ8B3JVW,30.8,2609495,2023-09-14 10:49:37 UTC,,,
0FD70HRED0J662RKCP81A4BX6V,30.8,2609495,2023-09-14 10:49:43 UTC,,,
0FD70HTADN8K8PHJ4TCP7NX76Q,30.8,2609495,2023-09-14 10:49:49 UTC,,,
0FD70HW6AM0YHDS0X7RM6N0ARK,30.8,2609495,2023-09-14 10:49:55 UTC,,,
0FD70HY1B2TGAKPK5RYC5E42GV,30.9,2609495,2023-09-14 10:50:01 UTC,,,
0FD70HZXEWNZJR6C7DZ1TNRESF,30.8,2609495,2023-09-14 10:50:07 UTC,,,
0FD70J1S7VNHA3RNRYWPXGYYSH,30.9,2609495,2023-09-14 10:50:14 UTC,,,
0FD70J3MBNVA324JD933NR0KG7,30.8,2609495,2023-09-14 10:50:20 UTC,,,
0FD70J5G96VYC2YZ33WPX3DZF1,30.9,2609495,2023-09-14 10:50:26 UTC,,,
0FD70J7CA6ZE9RXTH8K20S66M9,30.8,2609495,2023-09-14 10:50:32 UTC,,,
0FD70J97BHTGGAWBYTJZJNVV92,30.8,2609495,2023-09-14 10:50:38 UTC,,,
0FD70JB3B5H06P2TDBRH5Q2A7P,30.8,2609495,2023-09-14 10:50:44 UTC,,,
0FD70JCYATJ4S30SBAA76NYDVC,30.9,2609495,2023-09-14 10:50:50 UTC,,,
0FD70JETAZE5VY54MET25WBC7A,30.8,2609495,2023-09-14 10:50:56 UTC,,,
0FD70JGPFE244N1HXNSTY04QJH,30.9,2609495,2023-09-14 10:51:02 UTC,,,
0FD70JJHBH2ASEP2RERQAC82ZC,30.9,2609495,2023-09-14 10:51:09 UTC,,,
0FD70JMDH5Y0KTDAXKV1891J0P,30.9,2609495,2023-09-14 10:51:15 UTC,,,
0FD70JP9KJC162Z7ZPEMYZHRT8,30.9,2609495,2023-09-14 10:51:21 UTC,,,
0FD70JR4914B4K5RSCEV1V4XJX,30.9,2609495,2023-09-14 10:51:27 UTC,,,
0FD70JT0CMMQ383GS9MM0YWD6M,30.9,2609495,2023-09-14 10:51:33 UTC,,,
0FD70JVVEB63D9EAHFCQZ5KQKG,30.9,2609495,2023-09-14 10:51:39 UTC,,,
0FD70JXQBHJBKYBTAZM36ZN3JF,30.9,2609495,2023-09-14 10:51:45 UTC,,,
0FD70JZKA3THY557ZPCPVECRCR,30.9,2609495,2023-09-14 10:51:51 UTC,,,
0FD70K1EA5QE60TPDXHXHZBX1K,30.9,2609495,2023-09-14 10:51:57 UTC,,,
0FD70K3ACM71827NABYM2CGDRP,30.9,2609495,2023-09-14 10:52:04 UTC,,,
0FD70K56F020P2RZ6PM3C6F0YM,30.9,2609495,2023-09-14 10:52:10 UTC,,,
0FD70K71A3FFXTE8V85QVD6N1N,30.9,2609495,2023-09-14 10:52:16 UTC,,,
0FD70K8XBKJ2D2CKPJ6HBRCDK9,31.0,2609495,2023-09-14 10:52:22 UTC,,,
0FD70KARK9QQ0BC8WQXVFWYW2H,30.9,2609495,2023-09-14 10:52:28 UTC,,,
0FD70KCMEJM514CFY9ATQPN8R1,31.0,2609495,2023-09-14 10:52:34 UTC,,,
0FD70KEGBT6TJCN08C61WTEZ8C,30.9,2609495,2023-09-14 10:52:40 UTC,,,
0FD70KGBAVJBNRJS6J2NCJPEF2,31.0,2609495,2023-09-14 10:52:46 UTC,,,
0FD70KJ7BH77B4V5T8RF0515DQ,30.9,2609495,2023-09-14 10:52:52 UTC,,,
0FD70KM3C049XHE7XZ4FNWT549,31.0,2609495,2023-09-14 10:52:58 UTC,,,
0FD70KNYJ1XE1YT1GYMB0F9VJZ,30.9,2609495,2023-09-14 10:53:05 UTC,,,
0FD70KQTCPV252W16KS2NAYMCE,30.9,2609495,2023-09-14 10:53:11 UTC,,,
0FD70KSNK8J1A6X4NH6PKR5SPJ,30.9,2609495,2023-09-14 10:53:17 UTC,,,
0FD70KVHG83P06ZZTBBJ6CXKSK,30.9,2609495,2023-09-14 10:53:23 UTC,,,
0FD70M11C3PRQ48N2VNDKVC67S,31.0,2609495,2023-09-14 10:53:41 UTC,,,
0FD70M2XM8NR5P3D3VKWFY8Q2N,31.0,2609495,2023-09-14 10:53:47 UTC,,,
0FD70M597JSA31Y695S06V7W0X,31.0,2609495,2023-09-14 10:53:55 UTC,,,
0FD70M7RFWMZ8YA05VN9R1WR82,31.0,2609495,2023-09-14 10:54:03 UTC,,,
0FD70MB2AJEW3FSK7NXNR9RRK4,30.9,2609495,2023-09-14 10:54:14 UTC,,,
0FD70MCYC1VASB2HAXNN4TJ83Y,31.0,2609495,2023-09-14 10:54:20 UTC,,,
0FD70MF7D64Y74H11HQS0JD33J,30.9,2609495,2023-09-14 10:54:27 UTC,,,
0FD70MJZGHYFACV3P15KFABN90,31.0,2609495,2023-09-14 10:54:40 UTC,,,
0FD70MMVCSPEKED0T4Y0JPGWD4,30.9,2609495,2023-09-14 10:54:46 UTC,,,
0FD70RCMCWRKNJ88HPGWB7ZND8,30.8,2609495,2023-09-14 11:01:18 UTC,,,
0FD70V8GDRX5TBJHSAA6T93G35,30.7,2609495,2023-09-14 11:06:19 UTC,,,
0FD70Y4DRGHE9JFDGA6FVKB134,30.5,2609495,2023-09-14 11:11:21 UTC,,,
0FD71109FVW8CV9WA5YQ2B44JN,30.6,2609495,2023-09-14 11:16:22 UTC,,,
0FD713W7HFPZZ9DTPARA92E2V9,30.5,2609495,2023-09-14 11:21:23 UTC,,,
0FD716R2TWWCJJKB588GHK1MMF,30.5,2609495,2023-09-14 11:26:24 UTC,,,
0FD719KZKMGRW9WAZE35Z50QQK,30.5,2609495,2023-09-14 11:31:25 UTC,,,
0FD71CFWRH96D4RRQEPEJAQGTW,30.5,2609495,2023-09-14 11:36:26 UTC,,,
0FD71FBRXA4Q1J9H7XGTDTQ9B8,30.4,2609495,2023-09-14 11:41:27 UTC,,,
0FD71J7MT4HNJ3E615EREQ93AA,30.4,2609495,2023-09-14 11:46:28 UTC,,,
0FD71N3HRNV2QT3JYFDW61RW5Z,30.4,2609495,2023-09-14 11:51:29 UTC,,,
0FD71QZDYA64EZC3W5SHABSEYF,30.3,2609495,2023-09-14 11:56:30 UTC,,,
0FD71R7QA6X6XYRTKNSFKNT3YG,30.4,2609495,2023-09-14 11:56:58 UTC,,,
0FD73C21SQVQ9KD49M2YJZ704P,28.1,2609495,2023-09-14 13:27:32 UTC,,,
0FD73EY39T5AF2Q5EMRR14EF76,28.5,2609495,2023-09-14 13:32:33 UTC,,,
0FD73HSZSPH78MYQNRT54H6DSC,28.4,2609495,2023-09-14 13:37:34 UTC,,,
0FD73J36TVPK08SHXNAXANP1BY,28.3,2609495,2023-09-14 13:38:05 UTC,,,
0FD73MZ3N8253GQ9DWSXBN1EQ0,27.8,2609495,2023-09-14 13:43:06 UTC,,,
0FD73QV13RAJK92ZPM2HKW4SD1,27.3,2609495,2023-09-14 13:48:07 UTC,,,
0FD73TPWKX03R8917X10T37X0F,27.1,2609495,2023-09-14 13:53:08 UTC,,,
0FD73XJSMS6Y73AA9TEM43CZ2G,27.2,2609495,2023-09-14 13:58:09 UTC,,,
0FD740EQVANS6Z9QKAB1820AV9,27.0,2609495,2023-09-14 14:03:10 UTC,,,
0FD743AJNRRWKWCGKVA7WGM1M1,26.8,2609495,2023-09-14 14:08:11 UTC,,,
0FD7466EQRJAE25J14V2JMSEDM,26.8,2609495,2023-09-14 14:13:12 UTC,,,
0FD7492BSKYQ7NQ1XVJ0GHVBTP,26.8,2609495,2023-09-14 14:18:14 UTC,,,
0FD74BY7P54D0MN1CZA5ZSAFM0,26.6,2609495,2023-09-14 14:23:15 UTC,,,
0FD74ET4Q6ZPEVRJB44K7ZDYND,26.7,2609495,2023-09-14 14:28:16 UTC,,,
0FD74HP0TVCBJDRNKGYG19A98W,26.7,2609495,2023-09-14 14:33:17 UTC,,,
0FD74MHXRGEPVFB8SVW6MEH59N,26.7,2609495,2023-09-14 14:38:18 UTC,,,
0FD74QDTT03KR2M0SA00CKW1Z4,26.7,2609495,2023-09-14 14:43:19 UTC,,,
0FD74T9PT3P8DBVWTWVQB7VVCF,26.7,2609495,2023-09-14 14:48:20 UTC,,,
0FD74X5JSM5W0QNJ5XDGCG5YWT,26.8,2609495,2023-09-14 14:53:21 UTC,,,
0FD7501FWBVVF6YXT4HFJ5TG4W,26.7,2609495,2023-09-14 14:58:22 UTC,,,
0FD752XBWTR7RS68GEFNXH5H7R,26.9,2609495,2023-09-14 15:03:23 UTC,,,
0FD755S876WB67HJF935G19HT1,26.8,2609495,2023-09-14 15:08:25 UTC,,,
0FD758N4WA52R99YCHEVMQ4QNP,26.7,2609495,2023-09-14 15:13:26 UTC,,,
0FD75BH1ZA0YEQJY8WQ1JWXZKT,26.8,2609495,2023-09-14 15:18:27 UTC,,,
0FD75ECY3BDSZ619X9G7EBE8QW,26.7,2609495,2023-09-14 15:23:28 UTC,,,
0FD75H8TZ1KMQW0TJR231WXSEW,26.7,2609495,2023-09-14 15:28:29 UTC,,,
0FD75M4PZ73914KFBZKVC7A5AN,26.7,2609495,2023-09-14 15:33:30 UTC,,,
0FD75Q0M3MB5SFEPT0GAM5XCX5,26.6,2609495,2023-09-14 15:38:31 UTC,,,
0FD75SWGBRB72C6YK42V2KP0BG,26.7,2609495,2023-09-14 15:43:32 UTC,,,
0FD75WRD10413RR51FFV1V28F7,26.8,2609495,2023-09-14 15:48:34 UTC,,,
0FD75ZM926B9KPXCVMBJEDM0MK,26.8,2609495,2023-09-14 15:53:35 UTC,,,
0FD762G68ESRP5820J8A76K7S6,26.8,2609495,2023-09-14 15:58:36 UTC,,,
0FD765C22393PB7ZPWP3SG6493,26.8,2609495,2023-09-14 16:03:37 UTC,,,
0FD7687Z6KWEKQNX0V0ERFM34R,26.8,2609495,2023-09-14 16:08:38 UTC,,,
0FD76B3W1S8S18HDS535Z1944N,26.8,2609495,2023-09-14 16:13:39 UTC,,,
0FD76DZR6MHV90X763VN50YQQR,26.8,2609495,2023-09-14 16:18:40 UTC,,,
0FD76GVM9ZZ4177NCQDWFB3Z2W,26.8,2609495,2023-09-14 16:23:41 UTC,,,
0FD76KQH64H9A4DJWJ73VTCEFG,26.9,2609495,2023-09-14 16:28:42 UTC,,,
0FD76PKD7K3C9EW0Z2GXQN8MSC,26.9,2609495,2023-09-14 16:33:43 UTC,,,
0FD76SFAA6981GC2BRTRB39ZCZ,26.9,2609495,2023-09-14 16:38:45 UTC,,,
0FD76WB6825Z07B120YYS4ECC0,27.0,2609495,2023-09-14 16:43:46 UTC,,,
0FD76Z739NREJ4A6TTSKWHJKQ9,26.9,2609495,2023-09-14 16:48:47 UTC,,,
0FD7722ZBSVQ00VWBBWP2M6M4S,26.8,2609495,2023-09-14 16:53:48 UTC,,,
0FD774YWAF588SP06GXP6N582C,26.8,2609495,2023-09-14 16:58:49 UTC,,,
0FD777TRHA2MZ6W08Y9W3ZSPAC,26.8,2609495,2023-09-14 17:03:50 UTC,,,
0FD77APND7EMWERBXCE6SS192W,26.8,2609495,2023-09-14 17:08:51 UTC,,,
0FD77DJHBX1FM6KZNW53JNGKHJ,26.9,2609495,2023-09-14 17:13:52 UTC,,,
0FD77GEEBHMZBXRKHVAG0TZRYE,26.9,2609495,2023-09-14 17:18:53 UTC,,,
0FD77KABD0WRCMGV815XE0Z1B9,26.8,2609495,2023-09-14 17:23:55 UTC,,,
0FD77P67GFXT3KKS0PKKSS3FRG,26.8,2609495,2023-09-14 17:28:56 UTC,,,
0FD77S23J32T97QM6ABFB1KSFB,26.8,2609495,2023-09-14 17:33:57 UTC,,,
0FD77VY0H56M7JTNPM9AHNZZ0P,26.9,2609495,2023-09-14 17:38:58 UTC,,,
0FD77YSWHJ7FFGX1MGVP3MJWH8,26.8,2609495,2023-09-14 17:43:59 UTC,,,
0FD781NSHDRFA151AEE1GR7R5F,26.6,2609495,2023-09-14 17:49:00 UTC,,,
0FD784HNH9JKA8AEK8QAMVTZQ1,26.6,2609495,2023-09-14 17:54:01 UTC,,,
0FD787DJP4HNPHG0Z13PJRSSZT,26.5,2609495,2023-09-14 17:59:02 UTC,,,
0FD78A9EJ3YNQ66CWH51XS9Z7P,26.4,2609495,2023-09-14 18:04:03 UTC,,,
0FD78D5BK4QQ7QQ7J808F0S55T,26.4,2609495,2023-09-14 18:09:05 UTC,,,
0FD78G17M0RZHSZSTCRK4R5QYH,26.4,2609495,2023-09-14 18:14:06 UTC,,,
0FD78JX4K8TA5MCT82QV0ZZJ0S,26.4,2609495,2023-09-14 18:19:07 UTC,,,
0FD78NS0SFZTNGBJM9TC2CMAJ5,26.3,2609495,2023-09-14 18:24:08 UTC,,,
0FD78RMXMY123WWR8Q5NEBP77S,26.3,2609495,2023-09-14 18:29:09 UTC,,,
0FD78VGSPHG8PH39W0980BC5BX,26.3,2609495,2023-09-14 18:34:10 UTC,,,
0FD78YCPRJHJPT4KPDFEVBS1KF,26.3,2609495,2023-09-14 18:39:11 UTC,,,
0FD7918JTE8XBX3ACKS8JWQ2JH,26.3,2609495,2023-09-14 18:44:12 UTC,,,
0FD7944FT2X8VRFF5W0EH3Q27Y,26.3,2609495,2023-09-14 18:49:13 UTC,,,
0FD7970BSY6NX81S3V2BCGJRGQ,26.2,2609495,2023-09-14 18:54:15 UTC,,,
0FD799W8SHD5ART8Y5EGXBT0H4,26.2,2609495,2023-09-14 18:59:16 UTC,,,
0FD79CR4W4PCTJPXTTYPAJHQHB,26.2,2609495,2023-09-14 19:04:17 UTC,,,
0FD79FM1SRAF4NAAWEKTMQ14BM,26.2,2609495,2023-09-14 19:09:18 UTC,,,
0FD79JFXSYSTH4NGHZPGW8NPP4,26.2,2609495,2023-09-14 19:14:19 UTC,,,
0FD79NBTWBNG93YNV5D06KCX1N,26.3,2609495,2023-09-14 19:19:20 UTC,,,
0FD79R7PV4P0T2JGJSPMXS6WTS,26.3,2609495,2023-09-14 19:24:21 UTC,,,
0FD79V3KWJ484HVQ6E5FV59JG2,26.3,2609495,2023-09-14 19:29:22 UTC,,,
0FD79XZG20DTHSK83PFX9MATTW,26.3,2609495,2023-09-14 19:34:23 UTC,,,
0FD7A0VCXERWQNJEGSH68KGYEE,26.3,2609495,2023-09-14 19:39:25 UTC,,,
0FD7A3QABYGG7CR61S33V7KWHV,26.2,2609495,2023-09-14 19:44:26 UTC,,,
0FD7A6K612J026DRRA3WXKSYX9,26.2,2609495,2023-09-14 19:49:27 UTC,,,
0FD7A9F21XQK3141M3QFPDP6S3,26.2,2609495,2023-09-14 19:54:28 UTC,,,
0FD7ACAYZPHEEAQM8BN2VEY8ZJ,26.2,2609495,2023-09-14 19:59:29 UTC,,,
0FD7AF6VB6ZV3VY1RGX5NVEXKF,26.3,2609495,2023-09-14 20:04:30 UTC,,,
0FD7AJ2R8VN0N1AG5H1TA4Y59G,26.2,2609495,2023-09-14 20:09:31 UTC,,,
0FD7AMYN10R223ZTF6FHCNQ5EB,26.2,2609495,2023-09-14 20:14:32 UTC,,,
0FD7AQTH2AJEBH9TBR97214FGN,26.2,2609495,2023-09-14 20:19:33 UTC,,,
0FD7ATPD1SHWMFBTNMSW578ZWM,26.1,2609495,2023-09-14 20:24:34 UTC,,,
0FD7AXJA3KX7384AYMX82QGBS1,26.1,2609495,2023-09-14 20:29:36 UTC,,,
0FD7B0E636WA6HN71Z6QNDJZZP,26.1,2609495,2023-09-14 20:34:37 UTC,,,
0FD7B3A359G7660C1SAPY47TSQ,26.0,2609495,2023-09-14 20:39:38 UTC,,,
0FD7B6605S978MEJCW8E36E9JD,26.0,2609495,2023-09-14 20:44:39 UTC,,,
0FD7B91WACHYKSXZSTWA8D94YN,25.9,2609495,2023-09-14 20:49:40 UTC,,,
0FD7BBXR6296F1FD9RYMWHNRVQ,25.9,2609495,2023-09-14 20:54:41 UTC,,,
0FD7BESN5FF2YEMJB347FQ4KEQ,26.0,2609495,2023-09-14 20:59:42 UTC,,,
0FD7BHNH7FYHA4GKP9XEZNT28J,26.0,2609495,2023-09-14 21:04:43 UTC,,,
0FD7BMHE9QSVPRA4142YP3VZ4T,26.0,2609495,2023-09-14 21:09:45 UTC,,,
0FD7BQDA8RKWFRTXTVQ3FF5Q8Z,26.1,2609495,2023-09-14 21:14:46 UTC,,,
0FD7BT978M79XRPC75AFQEQX02,26.2,2609495,2023-09-14 21:19:47 UTC,,,
0FD7BX53E865DCVZ3A6D8K17D8,26.2,2609495,2023-09-14 21:24:48 UTC,,,
0FD7C0109GJR6VQ5QJ4S9E05GF,26.3,2609495,2023-09-14 21:29:49 UTC,,,
0FD7C2WXBBJTT14R9X59AB8HWE,26.2,2609495,2023-09-14 21:34:50 UTC,,,
0FD7C5RSCYVXEMG617Z830GTA2,26.2,2609495,2023-09-14 21:39:51 UTC,,,
0FD7C8MNBHVRPFN2HNJN9NXGTE,26.2,2609495,2023-09-14 21:44:52 UTC,,,
0FD7CBGJBN5CQPVMV0AA1ZCQ3S,26.2,2609495,2023-09-14 21:49:53 UTC,,,
0FD7CECEF015XQ1G4NHEREEX4K,26.1,2609495,2023-09-14 21:54:54 UTC,,,
0FD7CH8BFMNAV6M99TM804T2JR,26.2,2609495,2023-09-14 21:59:56 UTC,,,
0FD7CM47D2KF225CZS3B52XHWS,26.2,2609495,2023-09-14 22:04:57 UTC,,,
0FD7CQ04EJ5T7F6E7Y5YTD77A0,26.2,2609495,2023-09-14 22:09:58 UTC,,,
0FD7CSW0EKMPXFPVCR199RTZTS,26.2,2609495,2023-09-14 22:14:59 UTC,,,
0FD7CWQXJRM1VN96SN11XVZ5F1,26.1,2609495,2023-09-14 22:20:00 UTC,,,
0FD7CZKSKFB8PDMZK2WDFBMTP8,26.1,2609495,2023-09-14 22:25:01 UTC,,,
0FD7D2FPKYFKCFZE87PF973JJD,26.0,2609495,2023-09-14 22:30:02 UTC,,,
0FD7D5BJP36P5T0CCVDYCND4ED,26.1,2609495,2023-09-14 22:35:03 UTC,,,
0FD7D87FJJFERZEY4YZYJH0X9P,26.2,2609495,2023-09-14 22:40:04 UTC,,,
0FD7DB3BMRQHMQNKMYHD0Q9346,26.2,2609495,2023-09-14 22:45:06 UTC,,,
0FD7DDZ8T1HMBX67SSSRCHAN58,26.3,2609495,2023-09-14 22:50:07 UTC,,,
0FD7DGV4NA3P4JF32FYW50R4XQ,26.3,2609495,2023-09-14 22:55:08 UTC,,,
0FD7DKQ1KXWZHW93V45RC7NKX5,26.5,2609495,2023-09-14 23:00:09 UTC,,,
0FD7DPJYN1W89VHQQEXNK3C4T2,26.3,2609495,2023-09-14 23:05:10 UTC,,,
0FD7DSETR6Q5BK3440D7EXJD0M,26.3,2609495,2023-09-14 23:10:11 UTC,,,
0FD7DWAPN19QB317F2DA5AAGXQ,26.3,2609495,2023-09-14 23:15:12 UTC,,,
0FD7DZ6KNPV0AP9PWMWNDG7340,26.5,2609495,2023-09-14 23:20:13 UTC,,,
0FD7E22FSRZ0AHD31C7C36Y989,26.8,2609495,2023-09-14 23:25:14 UTC,,,
0FD7E4YCRD7T5BX1D5HSFT4EV4,26.8,2609495,2023-09-14 23:30:16 UTC,,,
0FD7E7T9V5MC12KFFMGX5XP0G2,26.8,2609495,2023-09-14 23:35:17 UTC,,,
0FD7EAP5X4QKR55GDV8S2B51KY,27.2,2609495,2023-09-14 23:40:18 UTC,,,
0FD7EDJ1SAXQ1402BPBKBAR5W9,27.5,2609495,2023-09-14 23:45:19 UTC,,,
0FD7EGDYT1PTCDE7PR9AMS3496,27.8,2609495,2023-09-14 23:50:20 UTC,,,
0FD7EK9TX15VSGNYBJ42B34WK5,28.0,2609495,2023-09-14 23:55:21 UTC,,,
0FD7EP5QV1F6X0ZCK3XCTBXWRW,28.0,2609495,2023-09-15 00:00:22 UTC,,,
0FD7ES1KW3T9JN04W0JM5RNTXJ,28.2,2609495,2023-09-15 00:05:23 UTC,,,
0FD7EVXKYMNMK82BZFGD5V0KXS,28.4,2609495,2023-09-15 00:10:25 UTC,,,
0FD7EYSCXRF21ZZJVHC96C71X0,28.9,2609495,2023-09-15 00:15:25 UTC,,,
0FD7F1N9XF5BE80B4P4WSDPHZ5,29.0,2609495,2023-09-15 00:20:27 UTC,,,
0FD7F4H3YPMEDTMGY6NXP3XHEE,29.8,2609495,2023-09-15 00:25:28 UTC,,,
0FD7F7D41C82688R7ANFWVJ4Q3,29.8,2609495,2023-09-15 00:30:29 UTC,,,
0FD7FA8Z2MSBE44HYNV7M8G88S,31.0,2609495,2023-09-15 00:35:30 UTC,,,
0FD7FD4W096MYPTWS9ED8YMAN6,31.9,2609495,2023-09-15 00:40:31 UTC,,,
0FD7FG0R36PKADFST73Q5FXGFJ,31.4,2609495,2023-09-15 00:45:32 UTC,,,
0FD7FGY8ZJ9QG96EV91KY4TK8W,31.1,2609495,2023-09-15 00:47:09 UTC,,,
0FD7FKT58KACPQ2AA3NDY4JFTR,30.7,2609495,2023-09-15 00:52:10 UTC,,,
0FD7FPP23SVMADF0BF74R435YN,30.5,2609495,2023-09-15 00:57:11 UTC,,,
0FD7FSHZ3BTQMTY2QN2JBK12S4,30.5,2609495,2023-09-15 01:02:12 UTC,,,
0FD7FWDW3958CR54D3QHEAM1YA,30.4,2609495,2023-09-15 01:07:13 UTC,,,
0FD7FZ9R5FP5CYNW7HKMR217CD,30.8,2609495,2023-09-15 01:12:15 UTC,,,
0FD7G25M8SQXCNTTBARFVKSHC5,30.6,2609495,2023-09-15 01:17:16 UTC,,,
0FD7G51H5VJX0S9NTRJW8E4TV1,30.3,2609495,2023-09-15 01:22:17 UTC,,,
0FD7G7XD5K302A3KPJXVMVTYNP,30.5,2609495,2023-09-15 01:27:18 UTC,,,
0FD7GASA9G1XKQ808CGPABYAS2,30.7,2609495,2023-09-15 01:32:19 UTC,,,
0FD7GDN667S4T07A59Y8XC40G7,31.1,2609495,2023-09-15 01:37:20 UTC,,,
0FD7GGH38DZV83PB564G42RNKG,31.0,2609495,2023-09-15 01:42:21 UTC,,,
0FD7GKCZ8APHFXYRH241Z54TSC,31.4,2609495,2023-09-15 01:47:22 UTC,,,
0FD7GP8W9K3781NMZ6ZB4STTW2,32.1,2609495,2023-09-15 01:52:23 UTC,,,
0FD7GS4RQ5XHF317JDMJ358B37,34.4,2609495,2023-09-15 01:57:24 UTC,,,
0FD7GW0NA0TZPQ7X01TPJM9JR9,34.5,2609495,2023-09-15 02:02:26 UTC,,,
0FD7GYWKFNE57JDSNW7XV7NH96,33.5,2609495,2023-09-15 02:07:27 UTC,,,
